Item,Location,Date,target,p5,p20,p40,p50,p60,p80,p95,mape,mase,rmsle,smape
Delhi,Asia,2022-01-16,11.5,11.64716553795266,12.206452505863005,16.802510661130114,17.9600647947521,20.912439277804488,24.83460078982222,31.414139590501104,23.26096217586634,2.5698146662254806,0.22823246975787925,21.236782902386643
Dubai,Asia,2022-01-16,21.37142857142857,19.013581414768893,20.187758179256292,23.313934707148345,23.930097669022796,24.953818113174023,31.06659053769025,34.335716639170705,7.5293847177816575,1.3865952522388703,0.07954709406093058,7.317826188738473
Miami,America,2022-01-16,24.75714285714286,23.503625098808907,25.140149534056825,25.88028616789617,26.200287522552735,26.55820680787852,27.377137665981774,32.365305839802346,4.512262318632158,0.9655757857924542,0.05404807702241978,4.401935944098071
New york,America,2022-01-16,3.1999999999999997,1.7168270206013807,5.194165851690034,6.619834732901061,6.737417880651492,6.786554098645908,7.330661300670052,14.20679012955533,74.33138834909853,1.0296735465548907,0.4469162777763521,34.840311794892294
New orleans,America,2022-01-16,16.571428571428573,12.81766109317443,16.73620897059755,18.397438169224667,20.044913558483028,22.491709559066994,24.359393709237487,34.189462613722014,11.43760824922676,0.9844143784610764,0.13910524584613976,10.946423012787783
Bahamas,America,2022-01-16,21.52857142857143,21.26919691661807,21.50739710371438,22.873438236510506,23.17089250707312,23.56888088687969,27.25565603044375,32.5895180871017,4.20467402059399,1.106172531122266,0.04949795210664056,4.109560516448052
Los Angeles,America,2022-01-16,23.25714285714286,14.284494445974763,17.297924777440066,18.143441671515802,18.57860208769481,18.936916838045875,22.041420263297105,22.938973149160695,11.193579965857525,1.0421352910756794,0.13923752595157624,11.59415026497907
Bogota,America,2022-01-16,13.385714285714286,12.490778690249941,12.86303684119152,13.633191746063423,13.925119212983276,13.989976181353141,14.144143065384412,14.87852282059731,3.488861254244086,1.1580225150197774,0.04063339461129306,3.525315284067706
Calgary,America,2022-01-16,8.114285714285714,-9.33975373705144,-9.00443086286991,-6.189974905331695,-3.246981071693897,3.4406161182221404,4.740761475921807,8.57964777699921,1506.3588876777087,1.4921452044937202,,119.24187591200909
Vancouver,America,2022-01-16,6.857142857142857,-2.7720454826560172,1.7767117014331477,3.4089728611905565,3.953043956315484,4.93187062374794,9.37011358047524,16.510212615024056,101.09254773344405,1.478771441531541,,47.88879883580766
Sao Paulo,America,2022-01-16,21.25714285714286,18.4278194262445,21.51019774694127,22.358902834336945,22.93280577886913,23.029362576536275,23.608941734654554,25.18272370274746,6.9573415245131445,0.780077090576957,0.07498010534611727,6.817538991733785
Washington,America,2022-01-16,5.8,4.186557544827397,5.859144864775649,7.07953662619586,13.733954917232289,14.876592730774743,17.48530238882008,21.745544458632992,40.179837955590166,1.0803826305043212,0.36663908866338857,28.51920246492198
Hamburg,Europe,2022-01-16,4.3428571428571425,-2.882399671356577,-1.786128137793289,4.899889684033274,5.9078314781710635,7.0429182992170185,7.247070229382195,8.984284110878642,68.15929219851172,1.024783561993345,,42.47185550239024
Paris,Europe,2022-01-16,2.8428571428571425,0.562292511726381,1.5212635529585699,4.839879489697735,5.0754454619796,10.240590855865367,12.348968049429024,17.769286153524718,42.23038549966915,1.253369996985593,0.3770497974366254,35.43976280807558
Madrid,Europe,2022-01-16,4.585714285714286,1.4432056723662128,4.1467739113886655,5.378161140711567,5.93101277671835,7.028878987150612,9.523893363590021,9.835146471747832,32.01063276231957,1.1197478053414622,0.29330226356895167,27.992620932060632
Roma,Europe,2022-01-16,6.3428571428571425,4.082662353249685,8.205786109781874,8.56132212352504,9.023065367225833,13.414647397708963,20.377771460822906,24.407326719412275,27.597308556915962,1.304127681267342,0.2565216969957479,22.86418132649586
Reykjavic,Europe,2022-01-16,1.957142857142857,-2.950602682737824,0.7536070564724973,1.7434411721461618,2.5839099451365515,3.1802167636681533,5.981169593508809,9.011445416735022,857.6414326856662,1.3607683011229434,,103.26017317353427
Dublin,Europe,2022-01-16,6.014285714285714,1.7138088594471752,4.909496286586678,4.982103158387321,4.986128630315451,5.921504834093342,10.42009982015599,20.417749318462437,24.462432725627256,0.9109513258482699,0.25785989036074697,23.259694527968534
Sydney,Oceania,2022-01-16,23.957142857142856,15.849879213818785,20.47927730886543,21.809422856739257,22.07769737591691,22.47197588411439,23.43569461495196,24.81181505862454,5.117583465772755,0.7253386799373702,0.060257491412952335,5.128948621412729
Cape Town,Africa,2022-01-16,22.442857142857143,13.733122546090602,16.371481175714198,17.853283408017727,18.53034076491315,19.376204808928676,20.973471803615137,21.89402516604288,8.637974429898826,1.4832168501152034,0.10085089288566611,9.098222627908731
Shanghai,Asia,2022-01-23,7.642857142857143,0.3917454154974629,5.993322137425394,6.907902354703945,12.074410441591784,14.734304118626042,19.622189227547892,25.51716545397431,75.35847329476847,2.43002263039625,0.5483844142130639,46.99217514244242
Singapore,Asia,2022-01-23,27.185714285714287,25.547211721478554,26.74051766812674,26.96372814409697,27.393725960747496,27.61503039578576,27.931059132778387,28.409880787079864,1.1858726718695123,0.5698445499774697,0.01662224629502008,1.1728316343385745
Busan,Asia,2022-01-23,3.757142857142857,2.153732462026847,3.996444825115737,4.166231748547191,4.4031054640091725,5.41324149774598,10.144445749991686,25.561968083957808,35.60095669328137,0.8072864993586911,0.30551534884452125,26.055356120144925
Qingdao,Asia,2022-01-23,-0.6428571428571429,-1.9280612808342277,0.3013017774589728,2.228390833534568,9.941979545259125,12.829542425653282,21.822001348449167,38.1248852126242,214.8609801086058,1.1222692628880397,,67.65254221632125
Kuala,Asia,2022-01-23,27.657142857142862,26.45017352446085,26.619915089536217,27.464218777855287,27.604104046183533,27.699221902364272,28.01762835346447,28.296036887857596,1.7460181553516914,0.8698285230897196,0.020641928638329,1.7474303285649573
Yakarta,Asia,2022-01-23,27.857142857142858,27.219835379343873,27.60339336236408,28.3594275917976,28.416573695729753,28.53079282477074,28.674755353683018,28.752900518569845,1.391910825601984,0.8002997811950672,0.01613080754431414,1.3891097937662336
Beijing,Asia,2022-01-23,-3.1571428571428575,-6.236914415958512,-3.015135705631311,-1.3402159875764528,0.24143552208943428,1.2578267550103954,4.528354523427835,47.84170361812833,81.74649590098761,1.3593447272380648,,101.77909236902718
Tokyo,Asia,2022-01-23,4.414285714285714,2.3135854302900882,3.9674731857946632,5.227887250717497,6.239077915401344,7.95260313320605,11.982853319348372,12.475606424231891,25.387014496186485,0.8909685122250378,0.24185671146554377,20.496497281687475
Delhi,Asia,2022-01-23,12.457142857142857,11.369459247090749,12.183928900737024,16.67238049424357,17.636355988387844,20.230441950440767,22.699498180383546,30.835739133091344,23.26096217586634,2.5698146662254806,0.22823246975787925,21.236782902386643
Dubai,Asia,2022-01-23,21.585714285714285,19.22328294483683,20.400697465725333,23.406525226676468,23.87531094151603,24.61688304505534,30.13118430703782,34.67231061095655,7.5293847177816575,1.3865952522388703,0.07954709406093058,7.317826188738473
Miami,America,2022-01-23,24.057142857142857,23.57462008071802,25.29780677724083,25.909061305035173,26.21472343215131,26.529719685302506,27.61304514518224,32.10971143666255,4.512262318632158,0.9655757857924542,0.05404807702241978,4.401935944098071
New york,America,2022-01-23,3.914285714285714,0.6032111809178169,5.083199528628344,6.554950225219378,6.817611846358945,6.908820110551057,7.421974870780074,16.786382052426,74.33138834909853,1.0296735465548907,0.4469162777763521,34.840311794892294
New orleans,America,2022-01-23,14.057142857142859,12.569813103307391,15.958192741373548,17.88692344829004,18.316601406925532,22.235439934604962,24.403601411599606,35.80126729018279,11.43760824922676,0.9844143784610764,0.13910524584613976,10.946423012787783
Bahamas,America,2022-01-23,22.457142857142856,21.286236684342,21.57975378686928,22.880453048729215,23.172205367288534,23.41874048362146,26.666343918216054,31.009013287047498,4.20467402059399,1.106172531122266,0.04949795210664056,4.109560516448052
Los Angeles,America,2022-01-23,20.400000000000002,14.224818884172388,17.095906067463623,18.11061842429999,18.462873770800883,19.06559497438565,22.161509221995896,22.977852287046353,11.193579965857525,1.0421352910756794,0.13923752595157624,11.59415026497907
Bogota,America,2022-01-23,14.157142857142857,12.529355978534884,12.814297239746873,13.290495007658453,13.784156420798869,13.99272010021573,14.207453127685701,14.881159027170533,3.488861254244086,1.1580225150197774,0.04063339461129306,3.525315284067706
Calgary,America,2022-01-23,3.914285714285714,-9.211042038246783,-8.87382747147496,-5.7360979134201076,3.03476403173305,3.6233896333952225,5.1950954129982305,8.450275344505014,1506.3588876777087,1.4921452044937202,,119.24187591200909
Vancouver,America,2022-01-23,5.757142857142857,-2.851537720752773,1.4370520160955118,3.245590368827693,3.9500456888435136,4.8673810421645225,9.732107209239937,15.430824129201403,101.09254773344405,1.478771441531541,,47.88879883580766
Sao Paulo,America,2022-01-23,23.7,18.424415482237272,21.548141268034875,21.84786374047798,22.870640120206815,22.9276363415064,23.15961556569065,25.27416035422135,6.9573415245131445,0.780077090576957,0.07498010534611727,6.817538991733785
Washington,America,2022-01-23,4.942857142857143,4.252057746020355,6.244007388043078,7.482993841645298,9.971174617804001,15.012551648750884,16.892972555099398,22.303624148283426,40.179837955590166,1.0803826305043212,0.36663908866338857,28.51920246492198
Hamburg,Europe,2022-01-23,4.642857142857143,-2.5085849199293966,-1.5858506596512159,4.822994297990705,6.172410116665722,7.134724260909133,7.245265588116992,10.112311831669235,68.15929219851172,1.024783561993345,,42.47185550239024
Paris,Europe,2022-01-23,5.271428571428571,0.5137399097277094,1.0534618354477356,4.581228275763908,5.135171876261797,10.193779287523403,12.502784971270431,16.712822694380115,42.23038549966915,1.253369996985593,0.3770497974366254,35.43976280807558
Madrid,Europe,2022-01-23,3.0,1.5092847535152056,3.977572885929076,5.1212568285199715,5.595869858379016,6.208474535490539,8.86025414441769,9.913037125396974,32.01063276231957,1.1197478053414622,0.29330226356895167,27.992620932060632
Roma,Europe,2022-01-23,7.057142857142857,4.199731074486316,8.267505474599458,8.625944942792197,10.00718987272467,13.586013649024826,19.859468781978894,23.772716232299533,27.597308556915962,1.304127681267342,0.2565216969957479,22.86418132649586
Reykjavic,Europe,2022-01-23,2.642857142857143,-2.9096968309428286,0.07450456666336551,1.471620950484596,2.1037120900025226,3.002565976725413,5.998727684245781,9.14478372720311,857.6414326856662,1.3607683011229434,,103.26017317353427
Dublin,Europe,2022-01-23,4.714285714285714,2.2868941235405713,4.932196449305321,4.977572133135809,5.014391607901495,5.1253990937251945,9.7935872025082,19.605395290924463,24.462432725627256,0.9109513258482699,0.25785989036074697,23.259694527968534
Sydney,Oceania,2022-01-23,21.957142857142856,15.203496857424865,20.43720258592452,21.860217845721714,22.079198467444105,22.41478102491871,23.294591572980362,24.666210835399482,5.117583465772755,0.7253386799373702,0.060257491412952335,5.128948621412729
Cape Town,Africa,2022-01-23,22.442857142857143,13.72128300471971,16.73030564527602,18.548736796086434,18.930007547754766,19.5047856054803,20.651798147756473,21.906352130867244,8.637974429898826,1.4832168501152034,0.10085089288566611,9.098222627908731
Shanghai,Asia,2022-01-30,5.042857142857143,0.47968605441613876,6.752604114117152,11.430707591770911,14.403845092119631,15.351221011084181,20.997381808605777,25.918206210333583,75.35847329476847,2.43002263039625,0.5483844142130639,46.99217514244242
Singapore,Asia,2022-01-30,27.514285714285712,25.605429898502972,26.799389604189358,27.01885243775424,27.54326894783845,27.690976442129593,28.01786900573874,28.423510769650786,1.1858726718695123,0.5698445499774697,0.01662224629502008,1.1728316343385745
Busan,Asia,2022-01-30,4.785714285714286,2.3391911818205204,4.0832095855909305,4.303458228421505,4.329980084361765,5.131457934037922,8.292735991642655,25.60717861005455,35.60095669328137,0.8072864993586911,0.30551534884452125,26.055356120144925
Qingdao,Asia,2022-01-30,-0.35714285714285715,-1.8250407255774699,0.1987365625848883,1.7301064464879763,2.4922874857647104,7.403151881198034,14.443636580123645,37.86052574640488,214.8609801086058,1.1222692628880397,,67.65254221632125
Kuala,Asia,2022-01-30,27.47142857142857,26.44190143753231,26.7411019667818,27.491419118608693,27.59146162020379,27.778360161941887,28.10456726119361,28.31211866171175,1.7460181553516914,0.8698285230897196,0.020641928638329,1.7474303285649573
Yakarta,Asia,2022-01-30,28.885714285714283,27.215025804812914,27.508013632139207,27.63660095863147,28.381361655182793,28.461571552334192,28.64865877263824,28.729230647356548,1.391910825601984,0.8002997811950672,0.01613080754431414,1.3891097937662336
Beijing,Asia,2022-01-30,-1.9142857142857144,-6.11993098927185,-2.6983994427358975,-1.2177024548601512,0.27820662194578094,1.7472538194731468,5.255181466422044,56.55640882861008,81.74649590098761,1.3593447272380648,,101.77909236902718
Tokyo,Asia,2022-01-30,5.8428571428571425,2.435248392976192,4.355770583883,5.317662647502295,6.643706835844858,8.014752891360175,11.171070744427327,12.557872676468946,25.387014496186485,0.8909685122250378,0.24185671146554377,20.496497281687475
Delhi,Asia,2022-01-30,12.228571428571428,11.541515342302159,12.151917253566523,16.51696849435665,17.320468428266224,18.727541121457346,22.299875341088274,31.10148620005154,23.26096217586634,2.5698146662254806,0.22823246975787925,21.236782902386643
Dubai,Asia,2022-01-30,20.97142857142857,19.122664584106886,20.306324519857217,23.25747319037616,23.726603724625505,24.813570762729935,31.65490308866193,34.45860475103525,7.5293847177816575,1.3865952522388703,0.07954709406093058,7.317826188738473
Miami,America,2022-01-30,22.457142857142856,23.70038609469048,25.56929984912974,26.10372985265112,26.443821458021485,26.678096385669395,29.677010828920235,32.47106300319402,4.512262318632158,0.9655757857924542,0.05404807702241978,4.401935944098071
New york,America,2022-01-30,0.6714285714285715,1.023967655073595,5.092729054176621,6.999839822517537,7.075686843672704,7.134999616005303,7.540639388712963,16.529956406922626,74.33138834909853,1.0296735465548907,0.4469162777763521,34.840311794892294
New orleans,America,2022-01-30,13.657142857142857,12.698827678910712,17.197607040738934,18.317237685920755,18.66023692419742,22.731942407941442,25.071329413101296,36.38307165096224,11.43760824922676,0.9844143784610764,0.13910524584613976,10.946423012787783
Bahamas,America,2022-01-30,20.885714285714283,21.312828869372964,21.739829778539114,22.896403693843126,23.179285787978472,23.70351360753765,27.343089379287104,32.52531401139352,4.20467402059399,1.106172531122266,0.04949795210664056,4.109560516448052
Los Angeles,America,2022-01-30,21.2,14.807975633314681,17.50760757099084,18.33999684133567,18.684282819017298,19.16463017819735,22.401611738147107,23.012952599220686,11.193579965857525,1.0421352910756794,0.13923752595157624,11.59415026497907
Bogota,America,2022-01-30,14.12857142857143,12.467210635917164,12.836252156441052,13.50606126533773,13.896336870572298,14.0295109740161,14.248777940360181,14.883961055153101,3.488861254244086,1.1580225150197774,0.04063339461129306,3.525315284067706
Calgary,America,2022-01-30,7.985714285714286,-8.971001321298614,-8.66846060658239,-5.407853753236947,3.409632922248445,3.7974906232420276,5.137479588924631,8.246402781106262,1506.3588876777087,1.4921452044937202,,119.24187591200909
Vancouver,America,2022-01-30,3.1999999999999997,-1.840144154363642,2.4500521240618816,3.764360252035739,4.490781832911998,5.550683423251481,11.934388355889142,17.053021787734284,101.09254773344405,1.478771441531541,,47.88879883580766
Sao Paulo,America,2022-01-30,22.514285714285712,18.73536382658382,21.551795851036697,21.700414658955747,22.701819799845225,22.882878034302493,23.106328461961482,25.272177961290947,6.9573415245131445,0.780077090576957,0.07498010534611727,6.817538991733785
Washington,America,2022-01-30,3.585714285714286,4.2135573280581085,5.9580279984031455,7.055885188098605,10.032559145150977,15.246821129479192,17.12909594900357,22.683908636161924,40.179837955590166,1.0803826305043212,0.36663908866338857,28.51920246492198
Hamburg,Europe,2022-01-30,5.314285714285715,-2.659380730481541,-1.6874102431178994,4.941411640384548,5.79330598905057,7.229264357744981,7.254986817115696,10.249474972310571,68.15929219851172,1.024783561993345,,42.47185550239024
Paris,Europe,2022-01-30,5.071428571428571,0.6948312797076283,1.8330912977191383,5.070473239509279,9.702461442748403,11.129388789543583,12.697908793699309,17.721822698340056,42.23038549966915,1.253369996985593,0.3770497974366254,35.43976280807558
Madrid,Europe,2022-01-30,4.8,1.7411098427519622,4.30181900197286,5.303875038860765,5.812205184693918,6.84578163337251,9.597351752580002,10.091486868966165,32.01063276231957,1.1197478053414622,0.29330226356895167,27.992620932060632
Roma,Europe,2022-01-30,6.457142857142857,4.235704977807585,7.719495769423232,8.70573954836476,10.859300781680412,13.523980371412858,20.361238107735662,24.567119793940886,27.597308556915962,1.304127681267342,0.2565216969957479,22.86418132649586
Reykjavic,Europe,2022-01-30,0.21428571428571427,-2.8500271555598133,0.2842524749132537,1.8777932575975453,2.5630330101585104,3.1938933189109644,6.406590119250507,9.073639188055317,857.6414326856662,1.3607683011229434,,103.26017317353427
Dublin,Europe,2022-01-30,7.114285714285714,1.6350665842536767,4.967406731237612,5.024402409708055,5.055571930578682,5.852094530770997,12.234252747068078,20.33751504949359,24.462432725627256,0.9109513258482699,0.25785989036074697,23.259694527968534
Sydney,Oceania,2022-01-30,24.514285714285712,15.208408519603438,18.558911983142956,21.543840836879546,21.91548176966799,22.154060726134908,23.173576233795455,24.78940849759549,5.117583465772755,0.7253386799373702,0.060257491412952335,5.128948621412729
Cape Town,Africa,2022-01-30,21.614285714285717,13.68649882101073,16.20907811864089,18.315084395972963,19.00530031566776,19.636656843014862,20.761101707918776,21.925158201337098,8.637974429898826,1.4832168501152034,0.10085089288566611,9.098222627908731
Shanghai,Asia,2022-02-06,4.528571428571429,0.7229893132430311,6.234399784603544,7.2118983299900306,12.664412875787148,15.640768837875594,20.047894341238983,26.087417537386653,75.35847329476847,2.43002263039625,0.5483844142130639,46.99217514244242
Singapore,Asia,2022-02-06,27.842857142857145,25.569221724467496,26.708006126172926,26.999050738758136,27.47697278318333,27.6346499726009,27.888222433122813,28.406894628917232,1.1858726718695123,0.5698445499774697,0.01662224629502008,1.1728316343385745
Busan,Asia,2022-02-06,1.5857142857142856,2.266157133648698,4.323968112152484,4.526513614510024,4.550420234238847,5.925763976296605,11.56808539951594,24.48219038385936,35.60095669328137,0.8072864993586911,0.30551534884452125,26.055356120144925
Qingdao,Asia,2022-02-06,-1.157142857142857,-1.4472297779823429,0.7293488497014938,2.1096337928561946,4.5946615020535475,11.092126913620797,15.630665503257712,37.87929881953469,214.8609801086058,1.1222692628880397,,67.65254221632125
Kuala,Asia,2022-02-06,28.099999999999998,26.450205542120436,26.643386169811613,27.455713124001896,27.501430361754384,27.72478981754464,28.138641222111563,28.325431792144357,1.7460181553516914,0.8698285230897196,0.020641928638329,1.7474303285649573
Yakarta,Asia,2022-02-06,28.17142857142857,27.213120224639106,27.586257000450424,27.65913984585967,28.266077551108154,28.485024862469494,28.6716380086639,28.76578777986115,1.391910825601984,0.8002997811950672,0.01613080754431414,1.3891097937662336
Beijing,Asia,2022-02-06,-2.742857142857143,-5.936666245829013,-2.5425175066765497,-0.7674663311922371,0.7386487414663448,1.9823770447074454,5.917162790109404,56.53508644343363,81.74649590098761,1.3593447272380648,,101.77909236902718
Tokyo,Asia,2022-02-06,4.614285714285714,2.7446055036448698,4.40672627968924,5.677140108903412,6.9555498756196235,8.557715290236303,12.273939139376328,12.798521065754958,25.387014496186485,0.8909685122250378,0.24185671146554377,20.496497281687475
Delhi,Asia,2022-02-06,13.757142857142856,11.5819832105019,12.047278929314034,16.350108018062933,17.89682224874405,20.720995748310013,22.745768090664125,30.891439999276404,23.26096217586634,2.5698146662254806,0.22823246975787925,21.236782902386643
Dubai,Asia,2022-02-06,21.814285714285713,19.268255613803838,20.059704483956406,23.425827859144075,23.916777428389082,24.806545561539725,29.962355419539495,34.62958988803735,7.5293847177816575,1.3865952522388703,0.07954709406093058,7.317826188738473
Miami,America,2022-02-06,25.642857142857142,23.485424976610254,25.333303041698244,26.05335162623078,26.26757323166899,26.616893981916377,27.79072394294954,32.5003853653535,4.512262318632158,0.9655757857924542,0.05404807702241978,4.401935944098071
New york,America,2022-02-06,3.742857142857143,0.6317976463787622,5.737225405210753,7.212185993700291,7.369934284192544,7.442008718394591,9.926846583250741,17.659816290754716,74.33138834909853,1.0296735465548907,0.4469162777763521,34.840311794892294
New orleans,America,2022-02-06,16.271428571428572,12.8894974008644,16.880059315323376,18.172388247591073,18.67285477437865,22.151447530483296,24.282749637305884,35.428014602224515,11.43760824922676,0.9844143784610764,0.13910524584613976,10.946423012787783
Bahamas,America,2022-02-06,21.37142857142857,21.354634027895344,21.67304082874439,22.956751173182592,23.20988134657771,23.85707916727783,28.389883774894084,31.696371619915432,4.20467402059399,1.106172531122266,0.04949795210664056,4.109560516448052
Los Angeles,America,2022-02-06,19.52857142857143,14.184834540909039,17.461263714063573,18.42380241569951,18.872054108688836,19.89763525250779,22.56277678882486,23.131513473722457,11.193579965857525,1.0421352910756794,0.13923752595157624,11.59415026497907
Bogota,America,2022-02-06,13.185714285714285,12.622822448633478,12.874116296218313,13.555219178037962,13.87366062165977,14.013815678245098,14.180798409742106,14.88648639195764,3.488861254244086,1.1580225150197774,0.04063339461129306,3.525315284067706
Calgary,America,2022-02-06,-1.8714285714285719,-8.591062683629762,-8.35109598415584,-6.16824932149438,3.5744332211606142,4.185246691908903,5.173260459302157,8.1366813744755,1506.3588876777087,1.4921452044937202,,119.24187591200909
Vancouver,America,2022-02-06,3.957142857142857,-2.5737866331661534,0.6210834947927446,3.4416669307012837,4.066599108892335,5.105275605414634,9.104350702192525,17.01993842733327,101.09254773344405,1.478771441531541,,47.88879883580766
Sao Paulo,America,2022-02-06,22.0,18.24375358661802,21.557294553097318,22.51179558175802,22.824566230529683,22.89456089065846,23.402258860367454,24.973371480615345,6.9573415245131445,0.780077090576957,0.07498010534611727,6.817538991733785
Washington,America,2022-02-06,8.028571428571428,4.650821290949539,6.5565791533919064,7.680907590950297,13.138998847126606,15.788487895794617,18.568461578894212,22.706446742713457,40.179837955590166,1.0803826305043212,0.36663908866338857,28.51920246492198
Hamburg,Europe,2022-02-06,4.871428571428572,-1.9372258588735176,-0.26660142538842346,5.017126571391373,5.510848214089582,7.062135674040177,7.8935857691812155,10.463230980215926,68.15929219851172,1.024783561993345,,42.47185550239024
Paris,Europe,2022-02-06,8.042857142857143,0.8172038027260322,1.3940179136548594,5.166051831882885,5.427876832296295,10.727848338269007,12.93815476924902,17.692149139187393,42.23038549966915,1.253369996985593,0.3770497974366254,35.43976280807558
Madrid,Europe,2022-02-06,7.985714285714286,1.5384286065771278,4.324047948926726,5.309450612729408,5.98701415887833,6.944214594934701,9.396973285023567,10.456499147476134,32.01063276231957,1.1197478053414622,0.29330226356895167,27.992620932060632
Roma,Europe,2022-02-06,9.614285714285714,4.401028176174225,8.319789526613052,8.845571090529592,9.011975341492322,13.63403763818854,18.842936513956822,23.672524322000438,27.597308556915962,1.304127681267342,0.2565216969957479,22.86418132649586
Reykjavic,Europe,2022-02-06,-2.3285714285714287,-2.73501361755933,0.8267013215574008,1.6925060919850015,2.3852959843499737,3.0442858882871073,6.3807502046960485,9.123036014128894,857.6414326856662,1.3607683011229434,,103.26017317353427
Dublin,Europe,2022-02-06,7.228571428571429,2.175461788265903,4.367888564941409,5.0825181491093385,5.095494962721217,5.111928940427279,9.55378946048099,20.28094521209461,24.462432725627256,0.9109513258482699,0.25785989036074697,23.259694527968534
Sydney,Oceania,2022-02-06,22.25714285714286,15.204143259296854,19.25956301588592,21.65646015831284,21.97338183412569,22.25792333509469,23.22858147147996,24.79156834549229,5.117583465772755,0.7253386799373702,0.060257491412952335,5.128948621412729
Cape Town,Africa,2022-02-06,21.357142857142858,13.626897586819254,16.745405534563066,18.299333011139783,19.096341700080856,19.473700251651582,20.26443549411658,21.782086675795203,8.637974429898826,1.4832168501152034,0.10085089288566611,9.098222627908731
Shanghai,Asia,2022-02-13,5.957142857142857,1.1941751851458404,6.004831344418448,7.501022944652308,12.40407168835069,14.580687182361247,17.726009346919078,24.848371655427904,75.35847329476847,2.43002263039625,0.5483844142130639,46.99217514244242
Singapore,Asia,2022-02-13,26.12857142857143,25.524861787976313,26.758392893759165,27.01065299817194,27.56084746724219,27.644920226750152,27.9243066336073,28.452405552048653,1.1858726718695123,0.5698445499774697,0.01662224629502008,1.1728316343385745
Busan,Asia,2022-02-13,6.514285714285714,2.591851152112081,4.592399690259034,4.857018570124348,5.103031164611162,6.246481236347755,8.822713593581314,24.6727971960215,35.60095669328137,0.8072864993586911,0.30551534884452125,26.055356120144925
Qingdao,Asia,2022-02-13,2.8285714285714287,-1.2698235443956287,1.2080875314612456,2.5616478066653805,4.625611706748712,10.051027052706148,16.32982605803405,37.49199516052319,214.8609801086058,1.1222692628880397,,67.65254221632125
Kuala,Asia,2022-02-13,26.985714285714288,26.419847780531423,26.788212550401703,27.50808071028859,27.56117777252934,27.6473847196955,28.118704139834605,28.350165090622607,1.7460181553516914,0.8698285230897196,0.020641928638329,1.7474303285649573
Yakarta,Asia,2022-02-13,27.97142857142857,27.21517281027089,27.581557202775304,27.6821568978009,28.156476753028656,28.514231380082467,28.70024420529773,28.799569776783052,1.391910825601984,0.8002997811950672,0.01613080754431414,1.3891097937662336
Beijing,Asia,2022-02-13,-1.4142857142857144,-5.052082986986128,-1.8294107863887052,-0.041499393384631864,1.0892923973673991,1.9859551657827996,5.180378358575312,46.59138055390229,81.74649590098761,1.3593447272380648,,101.77909236902718
Tokyo,Asia,2022-02-13,4.314285714285714,3.387893104716264,5.230228907710601,5.988891907118516,7.039750817369102,8.040136105993714,10.644692642395498,12.858449712390243,25.387014496186485,0.8909685122250378,0.24185671146554377,20.496497281687475
Delhi,Asia,2022-02-13,17.37142857142857,11.785367167602208,12.15289690986161,16.502608190721727,17.60279897271915,18.529744022490952,22.706831959118045,30.904643621583126,23.26096217586634,2.5698146662254806,0.22823246975787925,21.236782902386643
Dubai,Asia,2022-02-13,21.271428571428572,19.536104830259568,20.39178848284959,23.654284073879754,24.65168560048926,25.45988021883835,31.306945956314923,34.13555550796681,7.5293847177816575,1.3865952522388703,0.07954709406093058,7.317826188738473
Miami,America,2022-02-13,25.785714285714285,23.592900435573448,25.45491967560705,26.22708884188884,26.522030173249842,26.856074526920334,28.752090413883582,32.55823686894432,4.512262318632158,0.9655757857924542,0.05404807702241978,4.401935944098071
New york,America,2022-02-13,9.200000000000001,0.7446843448580592,5.531200765713911,7.02080263601226,7.706764846675362,7.816671047680679,8.412528304645887,18.08404069335366,74.33138834909853,1.0296735465548907,0.4469162777763521,34.840311794892294
New orleans,America,2022-02-13,17.15714285714286,13.15867054153007,17.338709076853974,18.425975819400445,18.826098090952186,22.76522681088305,25.026365121398847,36.30579701134523,11.43760824922676,0.9844143784610764,0.13910524584613976,10.946423012787783
Bahamas,America,2022-02-13,24.057142857142857,21.402080101617067,21.745882620925034,23.084354703768284,23.351242881098024,24.35778303579422,28.16311805577089,32.13293977217245,4.20467402059399,1.106172531122266,0.04949795210664056,4.109560516448052
Los Angeles,America,2022-02-13,28.17142857142857,14.0855996399879,17.5224407103425,18.3172618649595,18.723669903452087,19.146631820389157,22.726655871695456,23.011170815673136,11.193579965857525,1.0421352910756794,0.13923752595157624,11.59415026497907
Bogota,America,2022-02-13,14.028571428571428,12.552158463004941,12.865734885261054,13.46158732299286,13.761885647130407,14.004909774154013,14.184874248406299,14.854874099067022,3.488861254244086,1.1580225150197774,0.04063339461129306,3.525315284067706
Calgary,America,2022-02-13,9.414285714285715,-8.141470784298264,-7.892389149405017,-6.552925400490478,4.035361719857282,4.6058248646314635,5.66930584444935,8.520813102953728,1506.3588876777087,1.4921452044937202,,119.24187591200909
Vancouver,America,2022-02-13,5.485714285714286,-2.2947482486421884,2.0085822005390868,3.9183451564764518,4.405566323948671,5.0454745977653825,9.057132449140122,16.548014251332074,101.09254773344405,1.478771441531541,,47.88879883580766
Sao Paulo,America,2022-02-13,20.142857142857142,17.9047834672378,21.47151775697701,21.946032397681297,22.753132875638336,22.814368728152154,22.91495594021961,25.087731210976038,6.9573415245131445,0.780077090576957,0.07498010534611727,6.817538991733785
