Item,Location,Date,target,p5,p20,p40,p50,p60,p80,p95,mape,mase,rmsle,smape
Shanghai,Asia,2021-11-28,10.514285714285714,6.236655053845368,10.05386550158395,12.077498269318095,12.281186645044041,12.364128931693175,14.41457743098032,15.99737400310549,17.508143425335874,0.9299344475782204,0.2323030356483837,19.527122447822144
Singapore,Asia,2021-11-28,27.357142857142858,25.88904229664831,26.501836766504336,26.940899924319258,27.170044117673395,27.422575780950048,27.820442119235402,28.301406956345346,1.4495072260133475,0.7013556048132589,0.017424047893706947,1.4386319755836272
Busan,Asia,2021-11-28,9.042857142857143,4.684322133606197,7.224287321830878,9.895107519004386,10.7174925649318,11.103325935049162,13.119731033974055,14.695057132358116,36.547382057702485,1.0158248393951879,0.31856547490638454,31.18560983201213
Qingdao,Asia,2021-11-28,6.314285714285715,2.609047504997772,3.5869191673063545,5.797666828435666,7.0775255007689095,7.937310406855711,9.383452019463817,10.92980343134427,67.73583581738544,0.8279537028167878,,69.1348413193572
Kuala,Asia,2021-11-28,27.114285714285717,26.15185885866682,26.78072504026015,27.158718493177954,27.400008026614753,27.55717116367671,27.85395672216368,28.413177189536125,1.7363736943523138,0.8627636808370207,0.01976076225873931,1.7366792369156063
Yakarta,Asia,2021-11-28,28.542857142857144,27.258014288302835,28.04032760965345,28.493970069008725,28.658396069426736,28.922719541918404,29.480361530187164,29.84574846438908,1.4868252638137407,0.8547184718546693,0.017902052571522872,1.4843085983471156
Beijing,Asia,2021-11-28,2.042857142857143,-2.175559434392291,0.3270003433055918,1.7191001048669168,2.0649160349003823,2.714122181906192,3.750618325580421,7.900266864089462,29.11547432898176,0.7163943137769985,,34.69068569160736
Tokyo,Asia,2021-11-28,11.157142857142857,7.327260462132326,8.91983062295647,10.891300499714069,11.581158888712132,12.104968038780203,13.750882754012375,15.22645598835432,15.298780034369,0.6574582323396366,0.17541096694654607,14.945001068044848
Delhi,Asia,2021-11-28,17.571428571428573,13.042317499358496,14.99000702428771,16.982224439235907,17.6081402911499,18.381151756783005,19.19610774729704,24.385951967578002,13.129190226921624,1.5180729262685329,0.14775208755960048,12.572827412073421
Dubai,Asia,2021-11-28,26.885714285714283,22.795968908959544,24.487038728264743,24.562841366489444,25.14873121035214,25.79901554622121,26.02296624203854,27.010634226588643,5.268034961705733,1.0780788779155783,0.07650326692378281,5.558189560136887
Miami,America,2021-11-28,25.642857142857142,24.165319399298895,26.015926607577274,27.30114662792058,28.000473976640034,28.524152884362675,29.431156157820233,30.054305032191998,4.213866863163631,0.9114532561518328,0.051328367834489616,4.191823972838656
New york,America,2021-11-28,8.5,7.149828869012712,8.330413389815389,10.335394725997,11.3775610415699,11.686090878248438,13.931275545711271,15.51169379216983,44.05956253898173,0.799908995102108,0.3604554998983014,28.620131126795535
New orleans,America,2021-11-28,19.357142857142858,14.965191667280903,19.03988977663992,20.901375558355618,22.30750666421111,23.12553987144842,24.548335434423795,26.950940079211104,11.03229318387478,0.9761990742711503,0.13641264307500853,10.903214992514886
Bahamas,America,2021-11-28,23.414285714285715,21.850026455978636,23.724749701839443,25.10038744955418,25.14550277736864,25.331395679554902,25.839951871776194,26.9485520290116,4.21362941820037,1.113426377306839,0.04748340721740141,4.181193290472711
Los Angeles,America,2021-11-28,24.214285714285715,17.096587875627332,19.527872293224434,21.0598696753459,21.999762987838192,23.351152218373574,24.788024845367836,27.304695718252887,14.575918962063092,1.318425759649006,0.16759789935475927,14.754205873542285
Bogota,America,2021-11-28,13.957142857142857,12.97453511071912,13.189603987420439,13.674763890099683,13.746919239627765,13.82277511090845,14.295524249032152,14.90519117938275,3.401059507902166,1.1225716945136925,0.04030240936691964,3.4166150114854057
Calgary,America,2021-11-28,8.857142857142858,-13.197947443077558,-4.357013014681346,-0.7716678233367025,1.1538472961240878,2.4576910174824893,7.9782843391270095,11.969985515656818,752.0324112790653,1.4082757882738581,,136.42106334792788
Vancouver,America,2021-11-28,7.214285714285714,0.5531787838449869,2.809619279115152,4.935694076004906,5.575831495274038,5.9894364236789155,8.108751383326998,9.490891640184355,76.41580122970164,1.2711880519957053,,48.04085882565204
Sao Paulo,America,2021-11-28,21.099999999999998,19.246374033433554,20.454896199839762,21.367164554653954,21.73816273954131,22.09514759352488,23.633927678429853,25.531719313823004,7.553239123519003,0.8319832196013056,0.08233272437297331,7.195832108169557
Washington,America,2021-11-28,10.785714285714286,7.27656512315458,8.82863172971108,11.231429520086953,12.93202623885941,14.209744230235524,15.99668747351456,18.106640401697927,26.557000682452784,0.9153126239039832,0.29009012358802366,25.193058285304314
Hamburg,Europe,2021-11-28,4.3428571428571425,0.2927491546348402,1.584339597373458,4.2960135452154455,4.8801405355778265,6.04702261610096,7.673617925746065,10.191116814326666,53.70767520243774,1.0728249583367115,,60.755600729504046
Paris,Europe,2021-11-28,5.028571428571429,3.667364301663782,5.747292191894844,8.164662227437578,8.56809104681544,8.950513609137689,10.23898332700679,12.66671262951085,24.687397796179688,0.8569113087799208,0.27296619070565464,25.010983695181594
Madrid,Europe,2021-11-28,5.285714285714286,5.1386376346448275,6.989997488635497,8.612097258805184,9.440170630951886,9.512892910742138,10.22893146195041,13.536772128700424,24.351594511053733,0.8690358658835695,0.26646630674675975,25.63248018607851
Roma,Europe,2021-11-28,12.6,7.396852606452519,10.032145050089657,11.329556967168894,11.500496612602202,12.202021859790577,13.48552951029792,15.813097247094934,16.149379754095026,0.8203353510874968,0.18159202809200461,16.70335026636282
Reykjavic,Europe,2021-11-28,1.6285714285714283,-1.5243686974201769,-0.17346856301979305,1.689941745786719,2.568269257735129,3.2706267402769367,4.824484078642024,6.876046774204863,442.2065024482715,1.001141909315675,,121.7589459336927
Dublin,Europe,2021-11-28,3.7142857142857144,4.488270904798079,6.134950208819165,6.925152724644424,7.314268996383975,8.670894137785849,9.40122750676062,10.979910120239495,24.26106226205357,0.9552800921992789,0.2686462754474814,24.777942182312216
Sydney,Oceania,2021-11-28,18.8,19.316363231379363,20.065351441442644,21.812654975711027,22.107166541999547,22.23069162882338,23.245438069003995,24.297264005223838,5.966343322265474,0.8077342220843439,0.07322780116562984,5.660242196345622
Cape Town,Africa,2021-11-28,19.82857142857143,17.883642347971747,18.94671992410664,19.6192216280837,19.75429787191402,19.897963483544252,20.640595151912855,21.86303973095286,4.423068178195725,0.6897760293236335,0.05696939684992002,4.2525388773934
Shanghai,Asia,2021-12-05,9.0,5.484229925047937,9.302326505484166,10.363068224966023,10.731947077146732,11.099465190964713,12.470947732194372,14.415577937967877,17.508143425335874,0.9299344475782204,0.2323030356483837,19.527122447822144
Singapore,Asia,2021-12-05,27.885714285714283,25.988972468537696,26.503054074373846,27.085086598566004,27.314332159547092,27.457729235595497,27.749325614715023,28.586123370338683,1.4495072260133475,0.7013556048132589,0.017424047893706947,1.4386319755836272
Busan,Asia,2021-12-05,7.242857142857143,3.3626364069294516,6.249566667599669,8.30262063395467,9.549277884795893,9.632053326744359,10.162144055176855,13.615323301899833,36.547382057702485,1.0158248393951879,0.31856547490638454,31.18560983201213
Qingdao,Asia,2021-12-05,6.1000000000000005,0.7868117056371655,3.2931367897954713,5.177393156444487,6.139729714122584,6.78102935711164,7.321377556278349,9.271586143790094,67.73583581738544,0.8279537028167878,,69.1348413193572
Kuala,Asia,2021-12-05,27.714285714285715,26.234333609090378,26.724034501095147,27.27937532921057,27.369187397767835,27.41287702656137,27.8743452544865,28.322129218028934,1.7363736943523138,0.8627636808370207,0.01976076225873931,1.7366792369156063
Yakarta,Asia,2021-12-05,28.685714285714287,27.4270248935019,27.858356167428582,28.506700032359966,28.760686601451976,28.971743436328534,29.443602912305963,29.689793359879005,1.4868252638137407,0.8547184718546693,0.017902052571522872,1.4843085983471156
Beijing,Asia,2021-12-05,3.7,-4.402615345622207,-1.8801416613432822,1.32741026276758,1.7913865185456759,1.8958017182603755,4.259324378368521,5.827212503855215,29.11547432898176,0.7163943137769985,,34.69068569160736
Tokyo,Asia,2021-12-05,10.528571428571428,6.512870960003337,9.217282873798963,10.383681047738337,10.530867169960242,11.00382110378037,12.273133001871985,13.996903199568903,15.298780034369,0.6574582323396366,0.17541096694654607,14.945001068044848
Delhi,Asia,2021-12-05,17.32857142857143,12.445569330950493,15.408458013604848,16.360303644679906,16.58961105919529,17.754483076228922,19.24590771526942,22.256013390487578,13.129190226921624,1.5180729262685329,0.14775208755960048,12.572827412073421
Dubai,Asia,2021-12-05,24.814285714285713,21.600626274517182,23.169752892441895,23.86406893444283,24.640379990763066,24.793514043178902,25.889852335239052,27.362376722483916,5.268034961705733,1.0780788779155783,0.07650326692378281,5.558189560136887
Miami,America,2021-12-05,26.271428571428572,23.24710721577653,25.847710575762118,26.850469825871244,27.126291618048917,27.359111854741755,28.290310209245906,29.59276143512188,4.213866863163631,0.9114532561518328,0.051328367834489616,4.191823972838656
New york,America,2021-12-05,9.271428571428572,2.4283248290684893,6.571147602860467,7.856854758444742,8.82648538783981,9.172926038861188,11.220789210194436,13.035075546229937,44.05956253898173,0.799908995102108,0.3604554998983014,28.620131126795535
New orleans,America,2021-12-05,22.928571428571427,15.434434879012786,16.506500860251812,18.804018903816846,20.042710767752496,21.03580578487873,22.891625924941,25.73353114860137,11.03229318387478,0.9761990742711503,0.13641264307500853,10.903214992514886
Bahamas,America,2021-12-05,22.685714285714287,21.672973489616723,23.415543860394546,24.23466975015529,24.504859831168794,24.62445293308068,25.277906416548166,26.41881720071266,4.21362941820037,1.113426377306839,0.04748340721740141,4.181193290472711
Los Angeles,America,2021-12-05,17.785714285714285,16.943338625904282,18.616573098343306,20.801703069639654,21.67132178369732,22.117070598394868,24.53773007345713,26.61293544100771,14.575918962063092,1.318425759649006,0.16759789935475927,14.754205873542285
Bogota,America,2021-12-05,14.1,13.008162719587633,13.29570922410285,13.421430552163715,13.62500814115797,13.776484436732607,14.306502833152607,14.934948481033276,3.401059507902166,1.1225716945136925,0.04030240936691964,3.4166150114854057
Calgary,America,2021-12-05,3.1285714285714286,-12.70755748555476,-3.1672431074000995,-0.7472977268839343,1.6037666673593869,2.9542878118638773,6.757978840565547,10.91532552730612,752.0324112790653,1.4082757882738581,,136.42106334792788
Vancouver,America,2021-12-05,6.442857142857143,-0.9815675986621111,2.629795084447011,4.5629459920530655,5.722079285333589,5.882328032465373,7.744038016372519,8.968936946889107,76.41580122970164,1.2711880519957053,,48.04085882565204
Sao Paulo,America,2021-12-05,20.82857142857143,19.31819685341999,21.005771145779427,21.876868128159263,22.555472847593826,23.043451329566185,24.59224493018568,26.916697291027848,7.553239123519003,0.8319832196013056,0.08233272437297331,7.195832108169557
Washington,America,2021-12-05,13.742857142857144,4.50200517778727,8.021803206520328,10.631456965743421,11.112203369841367,11.502279423781209,14.359746138810443,16.088362880989145,26.557000682452784,0.9153126239039832,0.29009012358802366,25.193058285304314
Hamburg,Europe,2021-12-05,2.8285714285714287,-1.2629432883492624,1.947199854922704,4.487042639554176,4.993965368582126,5.599078333188191,7.716994579871189,8.687667711398095,53.70767520243774,1.0728249583367115,,60.755600729504046
Paris,Europe,2021-12-05,6.142857142857143,3.4075206621572693,5.622657417562534,6.778622846497485,7.370474015927151,8.141497236937647,9.761197078195273,11.654450709098423,24.687397796179688,0.8569113087799208,0.27296619070565464,25.010983695181594
Madrid,Europe,2021-12-05,6.5,3.7897039537543584,5.654906197337687,7.474325727668473,8.241296156708533,8.820415333673663,10.731038710074614,12.316654268283203,24.351594511053733,0.8690358658835695,0.26646630674675975,25.63248018607851
Roma,Europe,2021-12-05,9.285714285714286,6.883605119986044,9.201711162340388,10.58684907339885,11.231812446172434,11.805958893492473,13.420840227027195,14.262496496865682,16.149379754095026,0.8203353510874968,0.18159202809200461,16.70335026636282
Reykjavic,Europe,2021-12-05,-0.3857142857142857,-2.624829966513851,-0.8362429866531298,0.8800861433872158,1.3791949722092856,2.149335888850485,4.177217052573753,5.946889560870485,442.2065024482715,1.001141909315675,,121.7589459336927
Dublin,Europe,2021-12-05,5.485714285714286,2.6357740005396777,4.587438884558015,5.924418373263338,6.315659456439037,7.084073967862221,8.14016236488509,10.179979284920712,24.26106226205357,0.9552800921992789,0.2686462754474814,24.777942182312216
Sydney,Oceania,2021-12-05,20.285714285714285,20.28688776443361,20.96513351714857,21.796398493867986,22.348081535024356,23.01892130266823,24.453311294771414,26.02161281459369,5.966343322265474,0.8077342220843439,0.07322780116562984,5.660242196345622
Cape Town,Africa,2021-12-05,18.228571428571428,18.490872244061507,19.340344957569815,19.69312752959125,20.394977620731957,21.0803169300239,21.729210313350254,22.392692131917222,4.423068178195725,0.6897760293236335,0.05696939684992002,4.2525388773934
Shanghai,Asia,2021-12-12,11.285714285714286,5.152117853887351,7.386905691953159,8.67724957588553,8.706971366815313,8.920428206433822,11.364248150250802,12.567968610898753,17.508143425335874,0.9299344475782204,0.2323030356483837,19.527122447822144
Singapore,Asia,2021-12-12,27.357142857142858,26.08131634759097,26.440221065445574,26.928860914022973,27.010223829986913,27.288281218209384,28.13379216413176,28.662582752022015,1.4495072260133475,0.7013556048132589,0.017424047893706947,1.4386319755836272
Busan,Asia,2021-12-12,10.685714285714285,1.6750117124888824,4.578375013407308,5.664303159290824,7.340184472412226,9.068782740882776,10.325042333364804,12.533256427529647,36.547382057702485,1.0158248393951879,0.31856547490638454,31.18560983201213
Qingdao,Asia,2021-12-12,5.428571428571429,-1.3150183405689349,1.4724402735122748,3.5092369027738637,4.281852461338421,5.341445094931686,6.720961049805596,8.405183938752153,67.73583581738544,0.8279537028167878,,69.1348413193572
Kuala,Asia,2021-12-12,27.67142857142857,26.230480102759234,26.71396479189092,26.92154628573247,27.22383125554767,27.4223188338753,28.019982401764018,28.42511144577288,1.7363736943523138,0.8627636808370207,0.01976076225873931,1.7366792369156063
Yakarta,Asia,2021-12-12,28.02857142857143,27.314884887848432,27.776009216701613,28.342477329775686,28.500980519026925,28.726146291420243,29.124954787416236,29.717453855013577,1.4868252638137407,0.8547184718546693,0.017902052571522872,1.4843085983471156
Beijing,Asia,2021-12-12,1.8714285714285714,-5.7662142257430915,-3.7326945372065654,0.4758004077349783,0.7228802649665151,1.3777643390365637,2.4549560844093916,5.85015504170086,29.11547432898176,0.7163943137769985,,34.69068569160736
Tokyo,Asia,2021-12-12,10.085714285714285,5.393612113268641,7.55900992657022,9.230169801575284,9.358654738488571,9.997579521363459,11.177717576915727,12.97321149337965,15.298780034369,0.6574582323396366,0.17541096694654607,14.945001068044848
Delhi,Asia,2021-12-12,15.885714285714286,12.07651360176123,14.349866258521187,15.882421195683294,16.493225631788807,16.891214341877888,18.582528252021955,20.703649363191584,13.129190226921624,1.5180729262685329,0.14775208755960048,12.572827412073421
Dubai,Asia,2021-12-12,23.657142857142855,20.208406095159894,22.137644656069345,23.17732859727231,23.623728259898904,23.85310138648586,24.561724910897695,25.457144312334872,5.268034961705733,1.0780788779155783,0.07650326692378281,5.558189560136887
Miami,America,2021-12-12,28.785714285714285,23.18191876142576,25.348291476979288,26.30676765845663,26.573380720220666,27.411179168385992,28.432617054083735,28.94506379684138,4.213866863163631,0.9114532561518328,0.051328367834489616,4.191823972838656
New york,America,2021-12-12,10.071428571428571,2.6213239901810077,5.451579580273247,7.5956179782373585,8.645475830153437,9.433665412809539,11.99028417347984,13.629823272245318,44.05956253898173,0.799908995102108,0.3604554998983014,28.620131126795535
New orleans,America,2021-12-12,23.014285714285712,14.126668227612905,16.571012446642115,18.621697285455703,19.71813557770772,21.027694872962286,23.411365090770026,25.503458122621424,11.03229318387478,0.9761990742711503,0.13641264307500853,10.903214992514886
Bahamas,America,2021-12-12,25.042857142857144,21.828001707290237,23.647959573983837,24.437427747214063,24.581014998329188,24.636784399913374,25.37667600773497,25.910413656906226,4.21362941820037,1.113426377306839,0.04748340721740141,4.181193290472711
Los Angeles,America,2021-12-12,18.014285714285712,16.568976621634885,18.93031846287489,20.522953984032952,21.51246109683053,22.547229941760442,24.69677007281315,27.591191698943046,14.575918962063092,1.318425759649006,0.16759789935475927,14.754205873542285
Bogota,America,2021-12-12,14.542857142857143,12.780421248043242,13.117363884170228,13.497708552338679,13.683602615956934,13.842248323888887,14.169971852166938,14.842252912803977,3.401059507902166,1.1225716945136925,0.04030240936691964,3.4166150114854057
Calgary,America,2021-12-12,-0.21428571428571425,-11.502389248237296,-4.481125051147599,1.0171296410969028,2.593817931556706,3.7351340345177,5.501854769094856,9.481673823330599,752.0324112790653,1.4082757882738581,,136.42106334792788
Vancouver,America,2021-12-12,3.5714285714285716,-0.6827348608780645,2.4978878162042237,4.084020056807148,4.950208708394457,5.547962463057031,6.422072815937565,8.657292032430222,76.41580122970164,1.2711880519957053,,48.04085882565204
Sao Paulo,America,2021-12-12,19.185714285714287,19.457875446885105,20.517580443697494,22.5287122257275,22.85660699083361,23.432748682544215,25.149585962861973,25.86095578151195,7.553239123519003,0.8319832196013056,0.08233272437297331,7.195832108169557
Washington,America,2021-12-12,12.385714285714286,5.519239426033242,6.014129880313007,9.806261928194479,10.731161817555348,12.11927104805636,13.702143592407586,17.60803038938658,26.557000682452784,0.9153126239039832,0.29009012358802366,25.193058285304314
Hamburg,Europe,2021-12-12,2.0285714285714285,-2.4862395613534267,0.3455211808659914,1.972646073130027,3.628846870795371,4.674904617688506,6.793871865907529,8.843043137790747,53.70767520243774,1.0728249583367115,,60.755600729504046
Paris,Europe,2021-12-12,6.3,1.1441814480596013,3.534695439635541,5.176182190960585,6.46880671714225,6.833552101653615,9.206642907086477,11.1539475460725,24.687397796179688,0.8569113087799208,0.27296619070565464,25.010983695181594
Madrid,Europe,2021-12-12,8.942857142857143,2.975689916515907,3.538964212485503,6.1254344122772455,6.750627642542369,7.721309137849215,8.69643887305027,10.708430162362289,24.351594511053733,0.8690358658835695,0.26646630674675975,25.63248018607851
Roma,Europe,2021-12-12,7.457142857142856,6.416231785266683,8.211417242251988,8.849496980088363,9.410559556076993,10.125792378758087,11.226982240988992,13.671721737846278,16.149379754095026,0.8203353510874968,0.18159202809200461,16.70335026636282
Reykjavic,Europe,2021-12-12,1.5285714285714285,-3.358432879041696,-1.7161897572341986,0.7192020217592417,1.5609244947870748,1.9746129881180032,3.31289971544519,4.875402478031406,442.2065024482715,1.001141909315675,,121.7589459336927
Dublin,Europe,2021-12-12,6.185714285714285,2.0408201305077025,4.1588788109749375,5.351862190204284,6.33182512106084,6.742556441329674,9.000381567632104,10.295750397268426,24.26106226205357,0.9552800921992789,0.2686462754474814,24.777942182312216
Sydney,Oceania,2021-12-12,18.714285714285715,19.77687172473788,21.369334408200995,22.888046620982895,23.057196677050097,23.56030919006663,24.777648267554806,25.99922370274971,5.966343322265474,0.8077342220843439,0.07322780116562984,5.660242196345622
Cape Town,Africa,2021-12-12,19.47142857142857,18.622581948592135,19.35766773650639,19.91810409910243,20.644028249830733,21.187446899234168,22.240181406107748,23.150484412616663,4.423068178195725,0.6897760293236335,0.05696939684992002,4.2525388773934
Shanghai,Asia,2021-12-19,7.185714285714285,3.444801106742257,5.8102817488115095,7.784426886853522,8.000941184674197,8.425143374048394,9.463225774659325,10.917806171622416,17.508143425335874,0.9299344475782204,0.2323030356483837,19.527122447822144
Singapore,Asia,2021-12-19,27.52857142857143,25.848672770515858,26.637136021633033,26.94584039616035,27.273477829653665,27.327956844188346,27.88093320000077,28.501158926731144,1.4495072260133475,0.7013556048132589,0.017424047893706947,1.4386319755836272
Busan,Asia,2021-12-19,4.485714285714286,0.7992280261890568,4.51851976102331,5.156439856038849,6.053454410750197,8.593633654176593,9.392441320184085,11.136575260635578,36.547382057702485,1.0158248393951879,0.31856547490638454,31.18560983201213
Qingdao,Asia,2021-12-19,3.042857142857143,-3.0139416196812046,-0.3694289077807535,1.8655194481611361,2.104718275092129,2.617463360306271,5.221559163678952,8.049817050071315,67.73583581738544,0.8279537028167878,,69.1348413193572
Kuala,Asia,2021-12-19,26.52857142857143,26.109487777588434,26.671695628534376,26.993420361691687,27.340111590875434,27.49730150076446,27.928097499656335,28.394885993511558,1.7363736943523138,0.8627636808370207,0.01976076225873931,1.7366792369156063
Yakarta,Asia,2021-12-19,29.014285714285712,27.397661405667986,27.922332962146026,28.48760952007154,28.626389896994816,28.793259280960175,29.241319871221158,29.508447556335064,1.4868252638137407,0.8547184718546693,0.017902052571522872,1.4843085983471156
Beijing,Asia,2021-12-19,-2.157142857142857,-6.442503959552924,-3.966574278706018,-1.792614553592603,-0.8639443151784928,-0.6242381348194256,0.6352242051410163,3.6111327910684445,29.11547432898176,0.7163943137769985,,34.69068569160736
Tokyo,Asia,2021-12-19,6.685714285714285,4.471905973529734,6.514299719317531,7.534131604475796,8.278856377450982,9.083649043759259,10.23176968165767,11.553784387242247,15.298780034369,0.6574582323396366,0.17541096694654607,14.945001068044848
Delhi,Asia,2021-12-19,13.1,10.662393370280284,12.772422016523036,14.850373849687662,15.38208557152084,15.783906447356381,17.756532879339563,20.13501639627756,13.129190226921624,1.5180729262685329,0.14775208755960048,12.572827412073421
Dubai,Asia,2021-12-19,23.67142857142857,21.14422352677632,21.67269043291417,22.06094482754908,22.71789160643346,22.976024469094504,23.5629560827379,25.926233999173753,5.268034961705733,1.0780788779155783,0.07650326692378281,5.558189560136887
