Item,Location,Date,target,p5,p20,p40,p50,p60,p80,p95,mape,mase,rmsle,smape
Shanghai,Asia,2021-11-28,10.514285714285714,6.1640004664471855,7.762303648692515,10.07311044204652,11.00663553004522,11.58381948836423,13.398230677324307,20.0297111783624,25.092724233877178,1.06259538750235,0.2631377233762166,25.056317624382913
Singapore,Asia,2021-11-28,27.357142857142858,26.40450414872872,26.63565173113636,27.33374414340488,27.390303416725665,27.652921594052273,28.013590923335975,28.348854699421356,1.3466373152346827,0.6525931860029637,0.01639099904695727,1.3451952297536351
Busan,Asia,2021-11-28,9.042857142857143,3.877809912828548,6.755906381537616,8.46847509780422,8.882753417869178,9.301131520631507,13.210877802055354,17.834484484172215,47.706160924548605,0.9982589645761082,0.3982556338963196,32.23377976269594
Qingdao,Asia,2021-11-28,6.314285714285715,0.5569617125822286,2.6162531006972642,4.848148339886229,5.640425478750867,7.070174221430731,9.71313802979822,11.058532539422107,86.02109069770479,0.9112702164035049,,83.75593801394325
Kuala,Asia,2021-11-28,27.114285714285717,26.3018731714451,26.87547380313553,27.30092032311903,27.335695224980586,27.7845066087188,28.02621347108481,28.38383220800934,1.8772545344866252,0.9384530064167077,0.02145442565745111,1.887516519372218
Yakarta,Asia,2021-11-28,28.542857142857144,27.332218341689728,27.7954113115343,28.512603783327165,28.552185112001055,28.69230344171912,29.38284811233124,29.397269651435497,1.1926165797446113,0.690983279646224,0.015866006673902654,1.1998043070849669
Beijing,Asia,2021-11-28,2.042857142857143,-1.3105221102371571,0.4701817195645207,2.8559755695529248,3.2641792745483813,4.549206747359037,10.886453628655476,12.561277075980474,40.67983789205634,0.8992249269860522,,46.44371766814861
Tokyo,Asia,2021-11-28,11.157142857142857,6.566958992670129,8.292433502329793,9.264753334587871,10.36875970961905,10.737348231214005,12.539591128974573,17.57891269559131,21.32622734697145,0.7864968962637381,0.19999533186982052,18.655205565201523
Delhi,Asia,2021-11-28,17.571428571428573,14.310875849418206,16.25963693762636,18.620680872219097,18.883926343913036,19.33427716581724,20.7924155445044,27.762589889562285,13.46904626596478,1.6544010718373652,0.14650545093984427,13.328239042589932
Dubai,Asia,2021-11-28,26.885714285714283,21.318508228667966,22.580328105459675,25.113457208859334,25.438921174107822,25.955305559672432,27.799811518401466,29.626954943490837,4.604937805196629,0.9259381173265085,0.0638802501116887,4.721438891515959
Miami,America,2021-11-28,25.642857142857142,24.763796087188574,25.679350663192075,27.117965440166866,27.519604557255768,28.115286031123368,28.94591567537416,29.898004725509,4.389008748660475,0.9540876148091009,0.05033333226396783,4.380817630783009
New york,America,2021-11-28,8.5,3.59221621215955,5.226520380364843,8.507431430165317,10.336068166007134,10.776885451732863,12.23621032984405,27.454660963461475,55.91386695023215,0.8748089936476838,0.4244492761182853,32.388000834490995
New orleans,America,2021-11-28,19.357142857142858,16.65303105614771,18.089791781429085,20.17779556839362,21.944150848833658,22.532684153455737,24.513248731372794,30.00629313141725,11.381689780147711,1.0051255632788865,0.14089956574026485,11.300669510413814
Bahamas,America,2021-11-28,23.414285714285715,21.933341491013916,23.388549031719997,23.78134557301054,24.406410623797292,24.637625543688326,26.01271862773308,26.245995788041974,3.9644463743418727,1.0434563615594608,0.04628916300377811,3.9529467527717266
Los Angeles,America,2021-11-28,24.214285714285715,16.347513754957358,18.630882321649644,20.06861930092247,21.07913400531308,21.598110365039837,21.78915336325007,26.646230223329148,11.786006747085814,1.0635584976888586,0.14165409486530445,11.814002313616056
Bogota,America,2021-11-28,13.957142857142857,12.797784210241282,13.107709958732793,13.437728200379158,13.818587110319292,13.957359638205189,14.155135012767133,14.41926644878907,3.488349948555816,1.1578249573239963,0.04078100886128943,3.5298519331422287
Calgary,America,2021-11-28,8.857142857142858,-10.643391325856106,-4.008901760322351,0.8803505797120897,1.9245302597183143,5.747731948600965,9.857757467924563,13.768314354385405,347.27278658956067,1.3058370254478604,,122.20198704972312
Vancouver,America,2021-11-28,7.214285714285714,1.806408377269107,3.545487946184694,5.654386948734787,6.52648788780756,6.647698391055939,7.79906896390328,11.12245254809261,67.09925106185591,1.2061549683980555,,46.11159846110661
Sao Paulo,America,2021-11-28,21.099999999999998,17.967289436597877,18.432947882198846,19.1352667446316,20.61303464224869,21.03549922936041,22.2472618067944,24.86536020573612,4.614420152836493,0.5203615391427722,0.05023259349841705,4.57628611193924
Washington,America,2021-11-28,10.785714285714286,6.919028409360453,9.576582161157342,11.483674299811502,11.877219406898963,13.174437916643258,16.05970608450947,22.144712427746395,27.112679867863243,0.9143273762225196,0.31395919546657186,25.959018101128077
Hamburg,Europe,2021-11-28,4.3428571428571425,0.42552696891126995,2.7910770754680936,4.697137006094107,5.642050537312741,6.075059260492381,8.089594385364006,12.230689775467422,52.832347623242704,1.0798821703612407,,70.60716844583852
Paris,Europe,2021-11-28,5.028571428571429,2.5069064509318606,5.40202926610916,7.582889774379197,7.894149378791255,9.210586471564076,10.941358847221698,13.47177683693052,24.023000922689956,0.8203434833105702,0.26689936901913247,24.842581526662297
Madrid,Europe,2021-11-28,5.285714285714286,4.577921202411894,6.025286417068202,7.780919173677824,8.518509086353735,9.87654831045239,12.384405402053064,18.932320501168288,25.05409837219223,0.9272737484593003,0.35590741099567846,28.451739389114678
Roma,Europe,2021-11-28,12.6,7.257813768793233,9.463973440427145,10.986838575250392,11.868355943650014,12.572310547043012,14.656016017046573,15.502266017794323,19.913234546062565,0.9665131764556031,0.19889394911795455,18.556292844366563
Reykjavic,Europe,2021-11-28,1.6285714285714283,-3.0488781874283375,-0.8539525080569745,0.7817632806272471,1.5987201905168216,3.1227681964945098,3.7745682566496592,5.839527768107737,481.102626920823,1.04197239469021,,123.25762555126376
Dublin,Europe,2021-11-28,3.7142857142857144,2.8217265947448493,4.565330669044547,6.083777816311226,7.35668583280583,8.239278745282917,10.374212040915527,10.894147981070976,23.535541655284398,0.9150055821096861,0.2899812667429678,24.34317948648872
Sydney,Oceania,2021-11-28,18.8,19.0248182960727,19.51658224961593,20.39776059851993,20.72213553555668,21.99413284273249,22.402553046820334,24.14101061415879,4.767949733130265,0.6751910187781723,0.0529783605901907,4.770297929517986
Cape Town,Africa,2021-11-28,19.82857142857143,15.366284350414764,17.612558254504194,19.597090282159588,20.019516440902514,20.627284431919477,21.476823603720774,21.587448946272776,4.809733792684798,0.7732117352636116,0.05553447602154656,4.731150197195514
Shanghai,Asia,2021-12-05,9.0,5.204452482858959,7.359001303591178,8.099488430987003,9.956804483807634,10.702107750027674,12.144123118309734,19.746424779482297,25.092724233877178,1.06259538750235,0.2631377233762166,25.056317624382913
Singapore,Asia,2021-12-05,27.885714285714283,26.2360418209454,26.40875528068868,26.988334744836738,27.173468312335206,27.399163579143586,27.806154711254674,28.258767551597586,1.3466373152346827,0.6525931860029637,0.01639099904695727,1.3451952297536351
Busan,Asia,2021-12-05,7.242857142857143,4.081571162367558,5.933708652325614,7.872769065995585,8.37407738875601,8.542396617995232,10.808037761387222,15.287618352412775,47.706160924548605,0.9982589645761082,0.3982556338963196,32.23377976269594
Qingdao,Asia,2021-12-05,6.1000000000000005,0.20548510072248274,1.6624004432449668,4.928913285595083,5.562095242755383,7.069922847817069,9.099635184040201,10.058691451033278,86.02109069770479,0.9112702164035049,,83.75593801394325
Kuala,Asia,2021-12-05,27.714285714285715,26.288422633690555,26.95526550718387,27.2936379564609,27.387899376758924,27.699699861080134,27.851819371410667,28.2053911781912,1.8772545344866252,0.9384530064167077,0.02145442565745111,1.887516519372218
Yakarta,Asia,2021-12-05,28.685714285714287,27.30295697730527,27.79158866253034,28.328741517395216,28.392446629972568,28.433146925107096,29.095836948913867,29.20422975336339,1.1926165797446113,0.690983279646224,0.015866006673902654,1.1998043070849669
Beijing,Asia,2021-12-05,3.7,-0.6708688479809305,-0.4431584772159496,1.5265613705324588,2.4838770756659327,3.525945259192988,8.408289226968256,12.477703270052713,40.67983789205634,0.8992249269860522,,46.44371766814861
Tokyo,Asia,2021-12-05,10.528571428571428,5.873888269613191,7.122125616533862,8.944410344261392,10.035268046658413,10.82931074070213,11.97181985907604,16.915481037391796,21.32622734697145,0.7864968962637381,0.19999533186982052,18.655205565201523
Delhi,Asia,2021-12-05,17.32857142857143,13.374552100799942,16.54518193279053,18.07844435705653,18.32245174930546,18.618597410496704,19.332698625769517,26.40175100666504,13.46904626596478,1.6544010718373652,0.14650545093984427,13.328239042589932
Dubai,Asia,2021-12-05,24.814285714285713,21.29156834921782,21.818685570471587,24.1999920702468,24.61046082296857,24.741426326115793,26.28771746091402,28.480381477995223,4.604937805196629,0.9259381173265085,0.0638802501116887,4.721438891515959
Miami,America,2021-12-05,26.271428571428572,23.99571659509933,25.548631009479347,26.724030911732868,27.028845451180782,27.270130970369525,28.43113436127833,29.26529754355875,4.389008748660475,0.9540876148091009,0.05033333226396783,4.380817630783009
New york,America,2021-12-05,9.271428571428572,2.948102989040965,5.5215996565821825,8.383444181409013,8.69074934640305,10.236321711549163,11.084840260980904,25.006349771704944,55.91386695023215,0.8748089936476838,0.4244492761182853,32.388000834490995
New orleans,America,2021-12-05,22.928571428571427,15.500169886598986,16.388944085727886,18.897985558406198,20.699199015738046,21.56228319506605,23.1542408091542,28.159180509519672,11.381689780147711,1.0051255632788865,0.14089956574026485,11.300669510413814
Bahamas,America,2021-12-05,22.685714285714287,21.18434387860123,22.705133817663906,23.449051773609256,23.95210389126774,24.174676887111872,25.275736694226914,25.585051157878475,3.9644463743418727,1.0434563615594608,0.04628916300377811,3.9529467527717266
Los Angeles,America,2021-12-05,17.785714285714285,16.282648863854245,18.51900552907066,19.596651054044248,20.737846957137428,21.139431659235843,21.199376966567097,25.23970052469881,11.786006747085814,1.0635584976888586,0.14165409486530445,11.814002313616056
Bogota,America,2021-12-05,14.1,12.659873415379893,12.949053847744462,13.252997377238202,13.493465991696958,13.73090541335323,14.094618384236371,14.189343179901517,3.488349948555816,1.1578249573239963,0.04078100886128943,3.5298519331422287
Calgary,America,2021-12-05,3.1285714285714286,-10.587416875469623,-6.184288030063794,0.06944208099986665,0.8744539454302611,3.938407681430047,7.108830309431049,11.603156465459728,347.27278658956067,1.3058370254478604,,122.20198704972312
Vancouver,America,2021-12-05,6.442857142857143,1.3827590944093346,2.6569236700193044,4.456291600321829,5.40196830115518,5.816900425975866,6.327346975831364,9.96531638250953,67.09925106185591,1.2061549683980555,,46.11159846110661
Sao Paulo,America,2021-12-05,20.82857142857143,17.854304202184537,18.28540235826785,18.751722025963545,20.400969239898487,21.048923513863485,23.268263766375505,24.932269326055735,4.614420152836493,0.5203615391427722,0.05023259349841705,4.57628611193924
Washington,America,2021-12-05,13.742857142857144,4.440628562787732,6.3418791081484205,9.647166645778086,11.102656384695955,12.611385660386272,15.525118733750928,20.51090456345561,27.112679867863243,0.9143273762225196,0.31395919546657186,25.959018101128077
Hamburg,Europe,2021-12-05,2.8285714285714287,-0.5203508887055073,1.6639176521762225,3.3343735501209,3.7348360625309,4.516261801907747,6.70113110676162,10.718624592448927,52.832347623242704,1.0798821703612407,,70.60716844583852
Paris,Europe,2021-12-05,6.142857142857143,2.2200462776774925,4.339977858832461,7.318251366459848,7.422890483093113,7.832868452757318,10.928817216591252,12.95409604740712,24.023000922689956,0.8203434833105702,0.26689936901913247,24.842581526662297
Madrid,Europe,2021-12-05,6.5,4.304031201165907,5.4184567147950915,6.415950006380146,7.075138515554853,8.358367888135707,12.18047976590213,17.48117218322521,25.05409837219223,0.9272737484593003,0.35590741099567846,28.451739389114678
Roma,Europe,2021-12-05,9.285714285714286,7.087499808815245,8.699015414853491,9.300051978257033,10.497657727901125,11.843975219038176,13.738268426523979,14.209821573434919,19.913234546062565,0.9665131764556031,0.19889394911795455,18.556292844366563
Reykjavic,Europe,2021-12-05,-0.3857142857142857,-3.7758902571738293,-2.2739219161056363,0.3774475688948778,1.0638313046385348,1.4476768104227529,2.817354363369637,4.4696946304218494,481.102626920823,1.04197239469021,,123.25762555126376
Dublin,Europe,2021-12-05,5.485714285714286,1.561913485903476,4.151110238970239,4.622486239300638,4.91433819556362,6.0308860311803185,9.340279135077058,10.586291015975107,23.535541655284398,0.9150055821096861,0.2899812667429678,24.34317948648872
Sydney,Oceania,2021-12-05,20.285714285714285,18.882566657867557,19.083131752235584,19.869047600706633,20.076142882568103,21.472553709317456,22.016535907599515,23.909212987915648,4.767949733130265,0.6751910187781723,0.0529783605901907,4.770297929517986
Cape Town,Africa,2021-12-05,18.228571428571428,15.473629997759659,17.690042265712826,19.34481074947958,20.037158703955217,20.39002775565472,21.16882790406773,21.29902637636856,4.809733792684798,0.7732117352636116,0.05553447602154656,4.731150197195514
Shanghai,Asia,2021-12-12,11.285714285714286,3.3981606651847915,4.765418732749623,6.590777877047009,7.6125427328717,8.184224745517714,10.09506214287035,18.819463613793275,25.092724233877178,1.06259538750235,0.2631377233762166,25.056317624382913
Singapore,Asia,2021-12-12,27.357142857142858,26.237138526855013,26.61328653388483,26.971759878865804,27.115219208045048,27.35651222778068,27.808000480317506,28.081095871468186,1.3466373152346827,0.6525931860029637,0.01639099904695727,1.3451952297536351
Busan,Asia,2021-12-12,10.685714285714285,2.9597167715136505,4.372490992248206,6.491109675181765,6.901683138560465,7.103057428740371,9.253400867395987,13.635509817729671,47.706160924548605,0.9982589645761082,0.3982556338963196,32.23377976269594
Qingdao,Asia,2021-12-12,5.428571428571429,-1.7075417337280658,0.12654061439020825,2.66921125450093,3.0878694700640907,5.194488299418539,7.895274352547553,8.172371739132236,86.02109069770479,0.9112702164035049,,83.75593801394325
Kuala,Asia,2021-12-12,27.67142857142857,26.165644513035314,26.564646181801848,27.1291055813261,27.24021501533806,27.490821211914522,27.81354554506283,28.125938277322348,1.8772545344866252,0.9384530064167077,0.02145442565745111,1.887516519372218
Yakarta,Asia,2021-12-12,28.02857142857143,27.213275050884313,27.54636445788127,28.17139645344834,28.28118047946483,28.330830627194082,28.996005650062205,29.265686236841955,1.1926165797446113,0.690983279646224,0.015866006673902654,1.1998043070849669
Beijing,Asia,2021-12-12,1.8714285714285714,-3.65262392320666,-2.1145860620134633,0.12951217347746713,1.2331474002963616,1.7227939841934892,5.800491027947381,9.873965666746011,40.67983789205634,0.8992249269860522,,46.44371766814861
Tokyo,Asia,2021-12-12,10.085714285714285,4.686287224769446,6.601530790571853,7.978500435519312,8.654698040578149,9.221530631696067,11.2996911569005,16.20126634436596,21.32622734697145,0.7864968962637381,0.19999533186982052,18.655205565201523
Delhi,Asia,2021-12-12,15.885714285714286,12.133342304167776,14.574907647111726,16.42323116393559,16.727040736200244,16.945943372712264,17.58580458979985,26.36534785032976,13.46904626596478,1.6544010718373652,0.14650545093984427,13.328239042589932
Dubai,Asia,2021-12-12,23.657142857142855,20.309752290695844,21.190008066507854,22.85655495400935,23.216013841170792,23.466663525826043,24.790335679267123,27.495156686640566,4.604937805196629,0.9259381173265085,0.0638802501116887,4.721438891515959
Miami,America,2021-12-12,28.785714285714285,23.24814153133943,24.68943683257336,25.646115992841892,26.453697322290907,26.50499724138063,28.466872920507118,28.954016032114207,4.389008748660475,0.9540876148091009,0.05033333226396783,4.380817630783009
New york,America,2021-12-12,10.071428571428571,1.8119794821191524,3.7228220058063104,6.8562398571543595,8.18193043389714,8.913932457458142,11.98019295913754,25.354115627078514,55.91386695023215,0.8748089936476838,0.4244492761182853,32.388000834490995
New orleans,America,2021-12-12,23.014285714285712,14.333401457307085,15.650949333541327,17.575620842897475,20.005085141351117,20.275277689151743,23.047291302315646,27.775966476188877,11.381689780147711,1.0051255632788865,0.14089956574026485,11.300669510413814
Bahamas,America,2021-12-12,25.042857142857144,20.74293812285159,22.570365289064846,23.34905093752483,23.69442299405035,23.88344948587362,24.796460543590896,24.89369489343496,3.9644463743418727,1.0434563615594608,0.04628916300377811,3.9529467527717266
Los Angeles,America,2021-12-12,18.014285714285712,15.55352377924395,17.97837548727935,18.873492046180363,19.74119931734733,20.75548138972121,21.966586341644636,25.87905681310632,11.786006747085814,1.0635584976888586,0.14165409486530445,11.814002313616056
Bogota,America,2021-12-12,14.542857142857143,12.738512448520202,12.908940835816962,13.351573341396746,13.674400792187843,13.79892092959879,14.087879466541972,14.107590371844687,3.488349948555816,1.1578249573239963,0.04078100886128943,3.5298519331422287
Calgary,America,2021-12-12,-0.21428571428571425,-13.881837892881371,-8.947011275952006,-2.2415352317688906,-0.6845589825109417,3.003159861732535,7.390135898496108,12.078324978139271,347.27278658956067,1.3058370254478604,,122.20198704972312
Vancouver,America,2021-12-12,3.5714285714285716,0.714055390484615,2.142043936737594,3.672054427322969,4.489464864474043,4.662872903130002,6.380488897472093,9.33567901232707,67.09925106185591,1.2061549683980555,,46.11159846110661
Sao Paulo,America,2021-12-12,19.185714285714287,18.208071519195755,18.743901258185453,19.47475692396599,20.828755952160428,21.458025791792835,23.1264353593703,24.974394980108745,4.614420152836493,0.5203615391427722,0.05023259349841705,4.57628611193924
Washington,America,2021-12-12,12.385714285714286,2.720154896801108,3.9813359534276014,8.810739190690898,10.627193506074551,11.408798399732376,13.99982400984113,20.802318634647335,27.112679867863243,0.9143273762225196,0.31395919546657186,25.959018101128077
Hamburg,Europe,2021-12-12,2.0285714285714285,-2.156384756080611,-0.026597354465292017,2.3798146025247155,3.0086524329860103,3.52415628785897,7.499211096285777,11.34441457806119,52.832347623242704,1.0798821703612407,,70.60716844583852
Paris,Europe,2021-12-12,6.3,2.069465529140988,2.52959701683868,5.236579899916104,6.429861446712677,6.827075302502717,10.194517845958424,12.235481428925175,24.023000922689956,0.8203434833105702,0.26689936901913247,24.842581526662297
Madrid,Europe,2021-12-12,8.942857142857143,2.159707368686196,4.3757483631915,5.846469128885594,6.170643368424246,7.326528923550064,10.54621357059378,18.071833134109138,25.05409837219223,0.9272737484593003,0.35590741099567846,28.451739389114678
Roma,Europe,2021-12-12,7.457142857142856,5.717973028109897,7.459814059545377,7.908128090103663,9.045768633770127,10.425421393133986,12.465575010205335,13.648352214880546,19.913234546062565,0.9665131764556031,0.19889394911795455,18.556292844366563
Reykjavic,Europe,2021-12-12,1.5285714285714285,-4.372826342168435,-0.5570014430433264,0.6222812580053674,1.3907961623943583,1.5958211799366826,2.3186619949408493,4.612534479456849,481.102626920823,1.04197239469021,,123.25762555126376
Dublin,Europe,2021-12-12,6.185714285714285,0.5516192424995545,4.304532505138157,4.560366627762694,5.3444301244882855,5.852895011791692,8.357575363998883,10.22849806515015,23.535541655284398,0.9150055821096861,0.2899812667429678,24.34317948648872
Sydney,Oceania,2021-12-12,18.714285714285715,19.513501867554737,19.780726041572265,20.46890024026876,20.65976149926624,22.325086441940122,22.844106157486884,23.894667382378195,4.767949733130265,0.6751910187781723,0.0529783605901907,4.770297929517986
Cape Town,Africa,2021-12-12,19.47142857142857,16.64894105297783,18.791320837051735,19.453675941608562,20.47001338271924,21.26176336206226,21.919945557851385,21.955238297105204,4.809733792684798,0.7732117352636116,0.05553447602154656,4.731150197195514
Shanghai,Asia,2021-12-19,7.185714285714285,1.831971325414994,3.375425665387538,5.084257251477761,5.722792023619988,6.436496118830662,9.149268184810262,18.06524966631499,25.092724233877178,1.06259538750235,0.2631377233762166,25.056317624382913
Singapore,Asia,2021-12-19,27.52857142857143,26.090792280875807,26.29952084010175,26.83453183403952,26.9246439666276,27.257145840088977,27.676930345195487,27.909611322261785,1.3466373152346827,0.6525931860029637,0.01639099904695727,1.3451952297536351
Busan,Asia,2021-12-19,4.485714285714286,1.6483196153064452,2.878213037074439,5.670276676104415,5.904786678103,6.107505805886667,8.674074924801914,11.675328483231322,47.706160924548605,0.9982589645761082,0.3982556338963196,32.23377976269594
Qingdao,Asia,2021-12-19,3.042857142857143,-3.3099510514363346,-0.3601914700746296,1.2812499011243688,2.6762226196205576,4.895076421216567,6.26474993639022,6.940908039986001,86.02109069770479,0.9112702164035049,,83.75593801394325
Kuala,Asia,2021-12-19,26.52857142857143,26.054325990484628,26.412065318623803,27.036828874544316,27.135714592760575,27.295250071394715,27.77981014103665,28.137888242124397,1.8772545344866252,0.9384530064167077,0.02145442565745111,1.887516519372218
Yakarta,Asia,2021-12-19,29.014285714285712,27.12573524501766,27.659822647819677,28.149240027247764,28.205851321986852,28.256488773978358,29.024676503573676,29.196139937651477,1.1926165797446113,0.690983279646224,0.015866006673902654,1.1998043070849669
Beijing,Asia,2021-12-19,-2.157142857142857,-5.243827312776153,-4.285375957330123,-2.2971316595777758,-0.8804174721362028,0.05703397489079744,6.05473228040852,10.67696625906983,40.67983789205634,0.8992249269860522,,46.44371766814861
Tokyo,Asia,2021-12-19,6.685714285714285,3.269122748220847,4.55137460506414,7.02130755826149,7.72534813132106,8.434509649704083,10.16772991973899,14.572549698654795,21.32622734697145,0.7864968962637381,0.19999533186982052,18.655205565201523
Delhi,Asia,2021-12-19,13.1,10.34421755553916,13.123738128940866,15.17300816241913,15.433518121974114,15.723754912109184,17.33845192649682,25.729038039415002,13.46904626596478,1.6544010718373652,0.14650545093984427,13.328239042589932
Dubai,Asia,2021-12-19,23.67142857142857,19.589805582936876,20.009998454029116,21.361702261978863,21.88746533259913,22.236500580143005,23.503145528873503,26.238534762556828,4.604937805196629,0.9259381173265085,0.0638802501116887,4.721438891515959
