city,Date,target,p5,p20,p40,p50,p60,p80,p95,mape,mase,rmsle,smape,Location,Item
New orleans-America,2021-12-19,23.414285714285715,13.741667626509942,16.192419352982352,17.77560429821376,18.329851331317606,18.864673269349876,20.931826409137205,23.015292282276576,13.877479472686824,1.2227479257703133,0.17518096568330624,13.617140184199487,America,New orleans
New orleans-America,2021-12-26,18.985714285714288,13.68780424763591,15.339355140424702,16.668753416854205,17.47503981311624,18.097586716016824,19.633637603733256,22.014171338005568,13.877479472686824,1.2227479257703133,0.17518096568330624,13.617140184199487,America,New orleans
New orleans-America,2022-01-02,27.142857142857142,12.088135922905227,14.236110152033934,15.679273240578162,16.35954115701751,17.21448524495917,18.637844507882363,20.168114270085006,13.877479472686824,1.2227479257703133,0.17518096568330624,13.617140184199487,America,New orleans
New orleans-America,2022-01-09,18.5,14.428847806636965,17.03510613804754,18.327582027622604,18.99425175056424,19.61049575685854,20.89445421409736,23.130719889607807,13.877479472686824,1.2227479257703133,0.17518096568330624,13.617140184199487,America,New orleans
New orleans-America,2022-01-16,16.571428571428573,14.728092795275696,16.43571523478838,18.057248560434658,18.733160809306206,19.80437395762157,21.153238002670047,23.330632262318275,13.877479472686824,1.2227479257703133,0.17518096568330624,13.617140184199487,America,New orleans
New orleans-America,2022-01-23,14.057142857142859,14.787526700454595,16.293778038803303,17.660579847123017,18.50610092844502,19.163262781014076,20.898005058874237,23.222011906517952,13.877479472686824,1.2227479257703133,0.17518096568330624,13.617140184199487,America,New orleans
New orleans-America,2022-01-30,13.657142857142857,12.507086970666153,15.579333851845583,17.38247214119165,18.35941259891221,18.90539612562686,20.51571270267003,23.013222559281306,13.877479472686824,1.2227479257703133,0.17518096568330624,13.617140184199487,America,New orleans
New orleans-America,2022-02-06,16.271428571428572,15.983108666417072,18.081147265997625,19.832785332234423,20.45734626049313,21.174913743286933,22.566829745368985,24.893179806756102,13.877479472686824,1.2227479257703133,0.17518096568330624,13.617140184199487,America,New orleans
New orleans-America,2022-02-13,17.15714285714286,17.259923821078818,19.48227130149151,21.173065020195043,21.817995975512574,22.44621806674775,24.505618856844098,26.53269141381661,13.877479472686824,1.2227479257703133,0.17518096568330624,13.617140184199487,America,New orleans
New orleans-America,2022-02-20,20.62857142857143,16.120050943853457,17.96239286149262,19.657212157426503,20.346720677834995,21.121261057112285,22.84221706201154,25.525697630922462,13.877479472686824,1.2227479257703133,0.17518096568330624,13.617140184199487,America,New orleans
New orleans-America,2022-02-27,23.400000000000002,17.92215367450337,20.146586871325916,21.85832854384172,22.865921355715393,23.668697785975645,25.320123652904233,27.66130598299495,13.877479472686824,1.2227479257703133,0.17518096568330624,13.617140184199487,America,New orleans
New orleans-America,2022-03-06,23.085714285714285,18.470749534452885,21.14615499829642,22.768879306340082,23.486534718019996,24.237028861002468,25.930066182295988,28.948115866521174,13.877479472686824,1.2227479257703133,0.17518096568330624,13.617140184199487,America,New orleans
New orleans-America,2022-03-13,18.8,20.001603078971783,22.528327603369696,24.403170034406614,25.24724714635331,25.925803715230693,28.070454273232087,30.856061592714312,13.877479472686824,1.2227479257703133,0.17518096568330624,13.617140184199487,America,New orleans
New orleans-America,2022-03-20,23.25714285714286,19.59319958924368,21.88800087589489,23.45095818235505,24.51641906846438,25.210793615065636,27.136330100948516,29.3212095383012,13.877479472686824,1.2227479257703133,0.17518096568330624,13.617140184199487,America,New orleans
New orleans-America,2022-03-27,24.614285714285717,21.75974989711582,23.986096269633396,26.144537497891907,27.03887200344358,27.79877504076054,29.44663487781547,31.9237258785838,13.877479472686824,1.2227479257703133,0.17518096568330624,13.617140184199487,America,New orleans
New orleans-America,2022-04-03,25.542857142857144,21.428032580425565,24.029482136168674,25.685213221054173,26.659985039192822,27.497998606411308,29.116716247092985,31.08234952991259,13.877479472686824,1.2227479257703133,0.17518096568330624,13.617140184199487,America,New orleans
New orleans-America,2022-04-10,25.3,21.769097296054674,24.411903282015086,26.150621919747763,26.87445473560204,27.732008373870308,29.695474468384244,32.40531852298715,13.877479472686824,1.2227479257703133,0.17518096568330624,13.617140184199487,America,New orleans
New orleans-America,2022-04-17,27.057142857142857,21.719586778253614,24.603805881735408,26.36346399308261,27.139829451183893,28.09089607099064,29.746651781974197,32.09488827016121,13.877479472686824,1.2227479257703133,0.17518096568330624,13.617140184199487,America,New orleans
New orleans-America,2022-04-24,26.885714285714283,22.558538605224403,25.27346077703448,27.180249962625865,28.034968006815678,28.595864355791687,30.626653408140836,32.68975932033317,13.877479472686824,1.2227479257703133,0.17518096568330624,13.617140184199487,America,New orleans
New orleans-America,2022-05-01,27.82857142857143,23.22001530419542,25.736361568288892,27.89716196548955,28.70414364926152,29.410394164527197,30.827845274439785,33.99726821214609,13.877479472686824,1.2227479257703133,0.17518096568330624,13.617140184199487,America,New orleans
Bahamas-America,2021-11-21,25.685714285714287,22.705627707623908,23.487424123091923,24.063386739588545,24.368601486986776,24.584040774683842,25.167909545378887,26.187298136988446,3.832758737678236,1.0243309977309858,0.04403080626235624,3.820591700688672,America,Bahamas
Bahamas-America,2021-11-28,23.414285714285715,22.326759948889393,23.280883776919772,23.815123312257253,24.08178164786652,24.447746904705618,24.95563491696331,25.820451002638688,3.832758737678236,1.0243309977309858,0.04403080626235624,3.820591700688672,America,Bahamas
